frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,tipupx,tipupy,tipdownx,tipdowny,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
245,895.439956,251.59036,895.34768,251.337224,895.581234,251.451323,866.959991,241.208111,847.030262,274.876085,NaN,NaN,NaN,NaN,0,0,0,0,895.45629,251.4596357,847.030262,274.876085,866.959991,241.208111,,48.426028,-23.41644933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.041666667
246,896.485314,251.227069,896.491571,251.337224,896.290061,251.234441,868.633172,240.184216,849.40694,274.218565,NaN,NaN,NaN,NaN,0,0,0,0,896.4223153,251.2662447,849.40694,274.218565,868.633172,240.184216,,47.01537533,-22.95232033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.05
247,899.548456,249.683084,899.48496,250.249187,899.546237,250.215097,870.097206,240.184216,851.196125,273.763359,NaN,NaN,NaN,NaN,0,0,0,0,899.526551,250.0491227,851.196125,273.763359,870.097206,240.184216,,48.330426,-23.71423633,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.058333333
248,901.468997,249.433322,901.373288,249.683911,901.274004,249.412634,872.39783,240.184216,853.385873,272.928814,NaN,NaN,NaN,NaN,0,0,0,0,901.3720963,249.5099557,853.385873,272.928814,872.39783,240.184216,,47.98622333,-23.41885833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.066666667
249,904.24041,248.479684,903.164778,248.734247,903.599844,248.848742,873.548142,239.672268,854.961423,273.029971,NaN,NaN,NaN,NaN,0,0,0,0,903.668344,248.6875577,854.961423,273.029971,873.548142,239.672268,,48.706921,-24.34241333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.075
250,906.574232,248.229921,906.069898,248.395082,906.479455,248.263161,875.116749,239.057931,856.430157,272.650632,NaN,NaN,NaN,NaN,0,0,0,0,906.3745283,248.2960547,856.430157,272.650632,875.116749,239.057931,,49.94437133,-24.35457733,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.083333333
251,908.470463,247.526046,908.51504,247.309752,908.273674,247.482387,877.466251,240.761754,857.685256,272.473607,NaN,NaN,NaN,NaN,0,0,0,0,908.4197257,247.439395,857.685256,272.473607,877.466251,240.761754,,50.73446967,-25.034212,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.091666667
252,911.655158,246.799464,912.582208,246.721865,910.953928,247.265505,879.418295,240.488715,859.607962,272.018401,NaN,NaN,NaN,NaN,0,0,0,0,911.7304313,246.9289447,859.607962,272.018401,879.418295,240.488715,,52.12246933,-25.08945633,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.1
253,913.257627,246.451416,913.080698,246.595153,913.279768,246.441354,882.206931,241.307831,861.448856,271.804587,NaN,NaN,NaN,NaN,0,0,0,0,913.206031,246.4959743,861.448856,271.804587,882.206931,241.307831,,51.757175,-25.30861267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.108333333
254,914.262467,246.300045,914.275025,246.293672,914.187953,246.116032,884.344884,242.673025,863.205402,271.399959,NaN,NaN,NaN,NaN,0,0,0,0,914.241815,246.236583,863.205402,271.399959,884.344884,242.673025,,51.036413,-25.163376,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.116666667
255,916.466632,245.361544,916.308608,245.328934,916.403038,245.313569,887.13352,244.220244,865.009422,270.433348,864.102458,237.914102,NaN,NaN,0,0,0,0,916.3927593,245.3346823,865.009422,270.433348,887.13352,244.220244,,51.38333733,-25.09866567,#VALUE!,#VALUE!,23.031062,6.306142,#VALUE!,41.34648317,2.125
256,918.670797,244.392769,918.503588,244.394345,918.658432,244.644509,891.595336,246.131515,866.197818,269.299956,NaN,NaN,NaN,NaN,0,0,0,0,918.610939,244.4772077,866.197818,269.299956,891.595336,246.131515,,52.413121,-24.82274833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.133333333
257,920.583235,243.393719,920.537172,243.550199,920.725845,243.102238,895.034653,245.676451,867.798266,268.247426,NaN,NaN,NaN,NaN,0,0,0,0,920.6154173,243.3487187,867.798266,268.247426,895.034653,245.676451,,52.81715133,-24.89870733,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.141666667
258,923.111542,242.303847,922.570755,242.675906,922.675121,242.735949,896.521925,245.676451,869.354256,268.079021,NaN,NaN,NaN,NaN,0,0,0,0,922.785806,242.5719007,869.354256,268.079021,896.521925,245.676451,,53.43155,-25.50712033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.15
259,925.348121,241.486443,925.249921,241.53028,925.471051,241.482855,896.986698,246.131515,870.999161,266.563378,NaN,NaN,NaN,NaN,0,0,0,0,925.3563643,241.4998593,870.999161,266.563378,896.986698,246.131515,,54.35720333,-25.06351867,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.158333333
260,927.552287,240.578217,928.122762,240.414802,927.636913,240.383987,898.47397,246.131515,872.599608,265.258241,NaN,NaN,NaN,NaN,0,0,0,0,927.770654,240.459002,872.599608,265.258241,898.47397,246.131515,,55.171046,-24.799239,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.166666667
261,929.724038,239.639716,930.161068,239.28644,929.605878,239.458625,899.403515,248.042786,874.200056,264.247812,NaN,NaN,NaN,NaN,0,0,0,0,929.830328,239.4615937,874.200056,264.247812,899.403515,248.042786,,55.630272,-24.78621833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.175
262,931.766132,238.670941,932.169546,238.536089,931.555153,238.456149,902.285105,247.587722,874.200056,262.437461,NaN,NaN,NaN,NaN,0,0,0,0,931.830277,238.554393,874.200056,262.437461,902.285105,247.587722,,57.630221,-23.883068,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.183333333
263,932.44683,238.035182,934.091946,237.59815,933.914117,237.4082,906.189194,247.587722,874.822452,261.427032,NaN,NaN,NaN,NaN,0,0,0,0,933.4842977,237.6805107,874.822452,261.427032,906.189194,247.587722,,58.66184567,-23.74652133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.191666667
264,934.002711,237.702166,936.674275,236.740605,936.457728,236.791292,908.698966,247.041644,876.867469,259.532478,NaN,NaN,NaN,NaN,0,0,0,0,935.7115713,237.078021,876.867469,259.532478,908.698966,247.041644,,58.84410233,-22.454457,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.2
265,936.887575,236.582019,938.76883,235.722271,938.814652,235.968748,911.115783,247.587722,877.889977,257.806329,NaN,NaN,NaN,NaN,0,0,0,0,938.157019,236.0910127,877.889977,257.806329,911.115783,247.587722,,60.267042,-21.71531633,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.208333333
266,938.514684,236.118475,940.117379,234.918323,940.261477,235.260446,914.090328,246.58658,879.26814,255.659168,NaN,NaN,NaN,NaN,0,0,0,0,939.63118,235.4324147,879.26814,255.659168,914.090328,246.58658,,60.36304,-20.22675333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.216666667
267,941.424758,234.988237,941.781547,234.48955,941.754973,234.392205,916.971918,246.131515,879.890536,253.933019,NaN,NaN,NaN,NaN,0,0,0,0,941.6537593,234.6233307,879.890536,253.933019,916.971918,246.131515,,61.76322333,-19.30968833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.225
268,943.239953,233.88491,943.732639,233.524813,944.065225,233.569661,920.31828,245.130373,882.068923,252.669983,NaN,NaN,NaN,NaN,0,0,0,0,943.6792723,233.6597947,882.068923,252.669983,920.31828,245.130373,,61.61034933,-19.01018833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.233333333
269,945.055148,233.158328,945.683732,232.801259,945.675401,232.861359,922.363279,244.584296,883.580457,250.81753,NaN,NaN,NaN,NaN,0,0,0,0,945.471427,232.9403153,883.580457,250.81753,922.363279,244.584296,,61.89097,-17.87721467,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.241666667
270,946.553404,232.727762,947.520055,232.238496,947.378921,232.472936,925.709642,243.76518,884.736336,249.259786,NaN,NaN,NaN,NaN,0,0,0,0,947.1507933,232.4797313,884.736336,249.259786,925.709642,243.76518,,62.41445733,-16.78005467,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.25
271,948.051661,232.889224,948.640836,232.086072,948.475707,232.038815,926.732141,242.764038,886.692438,247.449435,NaN,NaN,NaN,NaN,0,0,0,0,948.3894013,232.338037,886.692438,247.449435,926.732141,242.764038,,61.69696333,-15.111398,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.258333333
272,950.183794,231.624435,951.063761,231.085604,951.06599,231.284816,927.196914,242.308973,888.470713,246.186399,NaN,NaN,NaN,NaN,0,0,0,0,950.7711817,231.3316183,888.470713,246.186399,927.196914,242.308973,,62.30046867,-14.85478067,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.266666667
273,951.537987,231.32842,953.461182,230.752114,952.769509,230.804999,930.636231,240.397702,889.759963,244.754958,NaN,NaN,NaN,NaN,0,0,0,0,952.5895593,230.9618443,889.759963,244.754958,930.636231,240.397702,,62.82959633,-13.79311367,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.275
274,953.497245,230.467286,954.81292,229.989852,954.23967,229.982455,932.588275,238.850483,891.404867,244.081339,NaN,NaN,NaN,NaN,0,0,0,0,954.1832783,230.146531,891.404867,244.081339,932.588275,238.850483,,62.77841133,-13.934808,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.283333333
275,955.024314,230.198182,955.884108,230.25188,955.426167,230.180745,935.934638,237.485289,893.231556,243.141121,NaN,NaN,NaN,NaN,0,0,0,0,955.444863,230.210269,893.231556,243.141121,935.934638,237.485289,,62.213307,-12.930852,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.291666667
276,956.56867,230.411012,958.154007,229.584901,957.479725,229.571453,936.957137,235.574019,895.009832,242.317809,NaN,NaN,NaN,NaN,0,0,0,0,957.4008007,229.8557887,895.009832,242.317809,936.957137,235.574019,,62.39096867,-12.46202033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.3
277,958.566345,229.872803,959.505744,229.370514,958.910992,229.571453,939.07748,232.251213,896.985693,241.157687,NaN,NaN,NaN,NaN,0,0,0,0,958.9943603,229.6049233,896.985693,241.157687,939.07748,232.251213,,62.00866733,-11.55276367,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.308333333
278,960.333518,229.65752,961.495093,229.370514,961.296438,229.348046,939.903742,229.176999,899.475278,240.633761,NaN,NaN,909.33726,245.505162,0,0,0,0,961.041683,229.4586933,899.475278,240.633761,939.903742,229.176999,,61.566405,-11.17506767,30.566482,-16.328163,#VALUE!,#VALUE!,17.82258635,#VALUE!,2.316666667
279,962.36961,230.016326,962.948849,229.370514,963.03885,229.266807,942.052024,227.478091,901.372105,239.997565,NaN,NaN,NaN,NaN,0,0,0,0,962.7857697,229.5512157,901.372105,239.997565,942.052024,227.478091,,61.41366467,-10.44634933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.325
280,964.597786,230.231609,964.989207,229.489618,964.884978,229.79486,945.935457,223.271273,902.557621,238.949713,NaN,NaN,NaN,NaN,0,0,0,0,964.8239903,229.8386957,902.557621,238.949713,945.935457,223.271273,,62.26636933,-9.111017333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.333333333
281,966.403377,230.411012,967.769195,229.751645,967.9342,229.876099,947.174851,221.572365,904.493965,239.061983,NaN,NaN,NaN,NaN,0,0,0,0,967.368924,230.0129187,904.493965,239.061983,947.174851,221.572365,,62.874959,-9.049064333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.341666667
282,968.439468,230.554534,969.911572,229.870749,969.116551,230.60725,950.645152,217.446447,906.746447,238.68775,NaN,NaN,NaN,NaN,0,0,0,0,969.1558637,230.3441777,906.746447,238.68775,950.645152,217.446447,,62.40941667,-8.343572333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.35
283,971.474397,230.554534,971.926426,230.585369,971.626455,230.54632,952.049798,215.343038,908.880377,238.612904,NaN,NaN,NaN,NaN,0,0,0,0,971.6757593,230.5620743,908.880377,238.612904,952.049798,215.343038,,62.79538233,-8.050829667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.358333333
284,973.894657,230.985101,974.255045,230.834132,974.547168,230.980592,954.115454,213.158728,911.962721,239.061983,NaN,NaN,NaN,NaN,0,0,0,0,974.23229,230.933275,911.962721,239.061983,954.115454,213.158728,,62.269569,-8.128708,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.366666667
285,976.699085,231.738592,976.771487,232.168091,977.534161,231.540238,956.428989,213.886831,915.24265,238.80002,NaN,NaN,NaN,NaN,0,0,0,0,977.0015777,231.8156403,915.24265,238.80002,956.428989,213.886831,,61.75892767,-6.984379667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.375
286,979.695598,232.815009,979.798018,232.83507,980.023322,232.424839,959.89929,214.372234,917.732235,238.91229,NaN,NaN,NaN,NaN,0,0,0,0,979.8389793,232.6916393,917.732235,238.91229,959.89929,214.372234,,62.10674433,-6.220650667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.383333333
287,981.770106,233.245576,982.110425,232.993874,981.959335,232.984485,962.460704,214.453134,920.498441,239.660756,NaN,NaN,NaN,NaN,0,0,0,0,981.946622,233.074645,920.498441,239.660756,962.460704,214.453134,,61.448181,-6.586111,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.391666667
288,985.342871,233.568501,985.647046,233.787897,985.749821,233.471338,965.104743,215.585739,923.458765,239.994307,NaN,NaN,NaN,NaN,0,0,0,0,985.5799127,233.6092453,923.458765,239.994307,965.104743,215.585739,,62.12114767,-6.385061667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.4
289,988.569884,234.321993,989.081649,234.327833,988.994949,234.241604,968.575045,215.585739,926.44451,240.160633,NaN,NaN,NaN,NaN,0,0,0,0,988.8821607,234.2971433,926.44451,240.160633,968.575045,215.585739,,62.43765067,-5.863489667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.408333333
290,991.64323,235.290768,992.074175,235.121855,992.338414,234.891515,970.227569,216.071141,929.008739,240.094103,NaN,NaN,NaN,NaN,0,0,0,0,992.0186063,235.1013793,929.008739,240.094103,970.227569,216.071141,,63.00986733,-4.992723667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.416666667
291,994.870243,235.828976,995.338748,235.693552,995.436037,235.902488,973.202114,216.071141,932.345749,239.927777,NaN,NaN,NaN,NaN,0,0,0,0,995.2150093,235.8083387,932.345749,239.927777,973.202114,216.071141,,62.86926033,-4.119438333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.425
292,998.058839,236.797751,998.501303,236.614618,998.533659,236.5524,976.672415,216.475643,934.453334,239.961042,NaN,NaN,NaN,NaN,0,0,0,0,998.3646003,236.654923,934.453334,239.961042,976.672415,216.475643,,63.91126633,-3.306119,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.433333333
293,1001.29996,237.299111,1001.674807,237.139543,1001.778787,237.418948,977.581304,217.284646,936.912184,239.961042,NaN,NaN,NaN,NaN,0,0,0,0,1001.584518,237.2858673,936.912184,239.961042,977.581304,217.284646,,64.672334,-2.675174667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.441666667
294,1004.339158,238.447289,1004.727787,238.212356,1004.458476,238.429922,981.382111,217.284646,939.195401,239.961042,NaN,NaN,NaN,NaN,0,0,0,0,1004.508474,238.363189,939.195401,239.961042,981.382111,217.284646,,65.31307267,-1.597853,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.45
295,1007.378355,239.404104,1007.87145,239.115777,1008.047672,239.004134,983.613019,218.17455,941.654251,240.293694,NaN,NaN,NaN,NaN,0,0,0,0,1007.765826,239.1746717,941.654251,240.293694,983.613019,218.17455,,66.11157467,-1.119022333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.458333333
296,1010.622443,239.627361,1010.894204,239.708647,1010.946798,239.845721,987.083321,218.659953,944.991261,240.227163,NaN,NaN,NaN,NaN,0,0,0,0,1010.821148,239.727243,944.991261,240.227163,987.083321,218.659953,,65.82988733,-0.49992,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.466666667
297,1013.832382,240.775539,1013.916957,240.894388,1014.079021,240.958326,991.04938,217.770049,948.960546,240.227163,NaN,NaN,NaN,NaN,0,0,0,0,1013.942787,240.8760843,948.960546,240.227163,991.04938,217.770049,,64.98224067,0.648921333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.475
298,1016.871579,241.796141,1017.090848,241.628418,1017.029874,241.567231,994.519681,218.983554,952.824453,240.227163,NaN,NaN,NaN,NaN,0,0,0,0,1016.997434,241.66393,952.824453,240.227163,994.519681,218.983554,,64.17298067,1.436767,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.483333333
299,1020.832781,241.923717,1021.050654,241.769578,1020.914801,241.567231,998.403114,217.284646,955.915578,240.460019,NaN,NaN,NaN,NaN,0,0,0,0,1020.932745,241.7535087,955.915578,240.460019,998.403114,217.284646,,65.01716733,1.293489667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.491666667
300,1023.496347,242.465912,1023.892042,242.080129,1024.061592,242.080741,1002.203921,218.659953,959.357967,240.460019,NaN,NaN,NaN,NaN,0,0,0,0,1023.81666,242.2089273,959.357967,240.460019,1002.203921,218.659953,,64.45869333,1.748908333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.5
301,1026.698172,242.835288,1026.945023,242.475376,1027.11126,242.575232,1004.930587,218.17455,961.48401,241.164314,NaN,NaN,NaN,NaN,0,0,0,0,1026.918152,242.628632,961.48401,241.164314,1004.930587,218.17455,,65.43414167,1.464318,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.508333333
302,1030.06747,243.005389,1029.967776,242.475376,1030.044379,242.689346,1008.400888,219.468956,964.806292,241.38237,NaN,NaN,NaN,NaN,0,0,0,0,1030.026542,242.7233703,964.806292,241.38237,1008.400888,219.468956,,65.22024967,1.341000333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.516666667
303,1033.254643,243.005389,1033.139755,242.925194,1033.132896,242.974629,1011.375433,220.35886,967.832528,241.787332,NaN,NaN,NaN,NaN,0,0,0,0,1033.175765,242.968404,967.832528,241.787332,1011.375433,220.35886,,65.34323667,1.181072,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.525
304,1036.745357,243.147139,1036.525238,242.799719,1036.361092,243.149328,1014.845734,219.468956,971.023235,241.693879,NaN,NaN,NaN,NaN,0,0,0,0,1036.543896,243.032062,971.023235,241.693879,1014.845734,219.468956,,65.52066067,1.338183,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.533333333
305,1038.991555,243.74249,1039.642033,242.925194,1039.538098,243.318385,1017.407148,220.35886,973.819214,242.036539,NaN,NaN,NaN,NaN,0,0,0,0,1039.390562,243.3286897,973.819214,242.036539,1017.407148,220.35886,,65.571348,1.292150667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.541666667
306,1042.330499,243.60074,1042.463269,243.45219,1042.248914,243.504347,1022.279733,220.194856,976.352043,242.4415,NaN,NaN,NaN,NaN,0,0,0,0,1042.347561,243.5190923,976.352043,242.4415,1022.279733,220.194856,,65.99551767,1.077592333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.55
307,1044.910592,244.025991,1045.526325,243.45219,1045.408655,243.926989,1025.070664,220.626324,979.148022,242.348048,NaN,NaN,NaN,NaN,0,0,0,0,1045.281857,243.8017233,979.148022,242.348048,1025.070664,220.626324,,66.13383533,1.453675333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.558333333
308,1048.249536,243.57239,1048.347562,243.60276,1048.412998,243.673404,1026.906802,221.41735,981.84532,242.78416,NaN,NaN,NaN,NaN,0,0,0,0,1048.336699,243.6161847,981.84532,242.78416,1026.906802,221.41735,,66.49137867,0.832024667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.566666667
309,1051.284939,243.912591,1051.168798,244.079566,1051.356838,243.455659,1030.799416,220.698236,984.739982,242.877613,NaN,NaN,NaN,NaN,0,0,0,0,1051.270192,243.8159387,984.739982,242.877613,1030.799416,220.698236,,66.53020967,0.938325667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.575
310,1054.107864,243.74249,1054.285592,243.878806,1054.257583,243.545822,1034.985811,219.90721,987.503067,243.002217,NaN,NaN,NaN,NaN,0,0,0,0,1054.217013,243.7223727,987.503067,243.002217,1034.985811,219.90721,,66.713946,0.720155667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.583333333
311,1056.991497,243.57239,1057.106829,243.45219,1057.273437,243.545822,1037.703296,220.194856,989.246443,243.220273,NaN,NaN,NaN,NaN,0,0,0,0,1057.123921,243.5234673,989.246443,243.220273,1037.703296,220.194856,,67.877478,0.303194333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.591666667
312,1059.844777,243.912591,1060.089278,243.45219,1059.943965,243.297872,1040.420781,219.90721,992.502937,243.407178,NaN,NaN,NaN,NaN,0,0,0,0,1059.95934,243.5542177,992.502937,243.407178,1040.420781,219.90721,,67.456403,0.147039667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.6
313,1063.012373,242.960672,1062.910515,242.925194,1062.936798,242.824513,1043.57894,220.194856,995.759431,243.874442,NaN,NaN,NaN,NaN,0,0,0,0,1062.953229,242.9034597,995.759431,243.874442,1043.57894,220.194856,,67.19379767,-0.970982333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.608333333
314,1065.718957,242.826904,1066.134785,242.398198,1065.975674,242.26099,1046.957434,220.626324,998.277785,244.469905,NaN,NaN,NaN,NaN,0,0,0,0,1065.943139,242.495364,998.277785,244.469905,1046.957434,220.626324,,67.66535367,-1.974541,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.616666667
315,1067.613648,242.625304,1067.961871,242.021773,1068.646201,242.01304,1048.940464,220.985881,1000.902798,244.814488,NaN,NaN,NaN,NaN,0,0,0,0,1068.073907,242.220039,1000.902798,244.814488,1048.940464,220.985881,,67.17110867,-2.594449,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.625
316,1071.019296,241.930902,1071.051796,241.745727,1071.247663,241.539681,1052.025177,221.41735,1003.917664,244.91294,NaN,NaN,NaN,NaN,0,0,0,0,1071.106252,241.73877,1003.917664,244.91294,1052.025177,221.41735,,67.18858767,-3.17417,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.633333333
317,1073.537557,241.2141,1073.802237,240.714612,1074.614837,240.413993,1055.477117,221.41735,1007.608276,244.91294,NaN,NaN,NaN,NaN,0,0,0,0,1073.984877,240.7809017,1007.608276,244.91294,1055.477117,221.41735,,66.376601,-4.132038333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.641666667
318,1075.16843,241.415701,1076.310002,240.246171,1076.506603,239.91531,1058.121156,221.704996,1011.298888,244.986779,NaN,NaN,NaN,NaN,0,0,0,0,1075.995012,240.5257273,1011.298888,244.986779,1058.121156,221.704996,,64.69612367,-4.461051667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.65
319,1078.334243,240.161298,1079.17602,239.220063,1079.780813,238.822957,1062.821671,221.41735,1014.599646,244.814488,NaN,NaN,NaN,NaN,0,0,0,0,1079.097025,239.4014393,1014.599646,244.814488,1062.821671,221.41735,,64.49737933,-5.413048667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.658333333
320,1080.481049,239.76907,1081.038931,238.996996,1081.454298,238.822957,1064.978764,221.421,1017.35461,244.543744,NaN,NaN,NaN,NaN,0,0,0,0,1080.991426,239.196341,1017.35461,244.543744,1064.978764,221.421,,63.636816,-5.347403,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.666666667
321,1083.870708,238.036799,1083.952716,237.948581,1084.267694,237.920578,1067.329021,222.763347,1020.265515,244.223774,NaN,NaN,NaN,NaN,0,0,0,0,1084.030373,237.9686527,1020.265515,244.223774,1067.329021,222.763347,,63.76485767,-6.255121333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.675
322,1086.556852,237.409598,1086.938151,237.011699,1087.081089,236.828225,1071.507257,222.507662,1023.17642,244.100709,NaN,NaN,NaN,NaN,0,0,0,0,1086.858697,237.083174,1023.17642,244.100709,1071.507257,222.507662,,63.68227733,-7.017535,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.683333333
323,1089.083108,236.155194,1089.589218,235.829444,1089.748964,236.068327,1073.465804,223.466481,1026.815052,243.953031,NaN,NaN,NaN,NaN,0,0,0,0,1089.473763,236.017655,1026.815052,243.953031,1073.465804,223.466481,,62.65871133,-7.935376,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.691666667
324,1091.897164,235.378659,1091.977566,235.004096,1092.683626,234.572278,1075.881346,223.466481,1030.011849,243.780739,NaN,NaN,NaN,NaN,0,0,0,0,1092.186119,234.985011,1030.011849,243.780739,1075.881346,223.466481,,62.17426967,-8.795728,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.7
325,1094.615286,234.572257,1094.843584,233.977988,1094.9877,233.978608,1077.970464,224.105694,1032.350969,243.583835,NaN,NaN,NaN,NaN,0,0,0,0,1094.815523,234.1762843,1032.350969,243.583835,1077.970464,224.105694,,62.46455433,-9.407550667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.708333333
