frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
51,876.380623,473.684133,879.293576,474.048787,879.249146,474.350083,909.934565,467.617676,965.848778,481.516816,NaN,NaN,NaN,NaN,0,0,0,0,878.3077817,474.0276677,965.848778,481.516816,909.934565,467.617676,,-87.54099633,-7.489148333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.425
52,874.195376,473.792848,876.577066,473.84927,876.384639,473.833344,907.422439,469.112224,962.743818,481.491364,NaN,NaN,NaN,NaN,0,0,0,0,875.719027,473.825154,962.743818,481.491364,907.422439,469.112224,,-87.024791,-7.66621,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.433333333
53,871.526839,473.424729,874.047457,473.783079,873.960799,473.891075,904.004301,469.896862,960.014457,481.516816,NaN,NaN,NaN,NaN,0,0,0,0,873.178365,473.6996277,960.014457,481.516816,904.004301,469.896862,,-86.836092,-7.817188333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.441666667
54,868.873907,472.886708,871.943239,473.835241,871.35501,473.580357,901.286262,471.204591,957.485417,481.313203,NaN,NaN,NaN,NaN,0,0,0,0,870.724052,473.434102,957.485417,481.313203,901.286262,471.204591,,-86.761365,-7.879101,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.45
55,866.470663,472.50443,869.494068,472.468616,869.061916,473.229109,898.238765,472.176047,955.006457,481.313203,NaN,NaN,NaN,NaN,0,0,0,0,868.3422157,472.7340517,955.006457,481.313203,898.238765,472.176047,,-86.66424133,-8.579151333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.458333333
56,863.61486,472.079676,865.918048,472.103487,865.815848,472.513106,895.155121,472.226794,952.352216,480.956882,NaN,NaN,NaN,NaN,0,0,0,0,865.116252,472.2320897,952.352216,480.956882,895.155121,472.226794,,-87.235964,-8.724792333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.466666667
57,860.868295,470.847892,863.641353,471.936571,863.612095,471.945706,892.629268,472.824613,949.147096,480.524206,NaN,NaN,NaN,NaN,0,0,0,0,862.7072477,471.576723,949.147096,480.524206,892.629268,472.824613,,-86.43984833,-8.947483,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.475
58,857.882782,469.986026,860.904125,471.078088,860.723392,471.28374,890.835546,474.418798,946.567975,480.193336,935.600456,467.579478,NaN,NaN,0,0,0,0,859.8367663,470.782618,946.567975,480.193336,890.835546,474.418798,,-86.73120867,-9.410718,#VALUE!,#VALUE!,-44.76491,6.83932,#VALUE!,14.87926826,0.483333333
59,855.593978,469.230909,858.233076,470.24969,858.206944,470.459661,885.271347,475.016617,943.713415,480.015176,NaN,NaN,NaN,NaN,0,0,0,0,857.344666,469.9800867,943.713415,480.015176,885.271347,475.016617,,-86.368749,-10.03508933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.491666667
60,853.253536,468.543922,855.848211,469.557298,855.794457,469.90463,881.866935,476.012982,940.883894,479.709757,NaN,NaN,NaN,NaN,0,0,0,0,854.9654013,469.3352833,940.883894,479.709757,881.866935,476.012982,,-85.91849267,-10.37447367,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.5
