frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
144,737.981675,541.599427,738.071888,541.23953,737.058123,541.596921,791.396994,508.157024,874.783164,538.711958,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,737.7038953,541.478626,874.783164,538.711958,791.396994,508.157024,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.2
145,732.174829,542.704082,732.964274,542.31598,732.388934,542.444718,785.011082,509.585875,868.154538,539.907741,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,732.5093457,542.48826,868.154538,539.907741,785.011082,509.585875,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.208333333
146,727.182978,544.282161,728.273608,543.679484,727.360577,543.557451,780.221648,511.839063,862.464968,541.333482,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,727.605721,543.8396987,862.464968,541.333482,780.221648,511.839063,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.216666667
147,722.90425,544.913392,724.625312,544.791815,723.820203,545.306032,775.21935,513.652604,856.33349,542.621249,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,723.783255,545.0037463,856.33349,542.621249,775.21935,513.652604,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.225
148,713.990231,546.28106,714.410083,546.083555,714.430516,546.153829,769.791324,516.07066,850.367727,543.909015,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,714.2769433,546.1728147,850.367727,543.909015,769.791324,516.07066,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.233333333
149,710.475561,547.596126,711.055393,547.184795,711.468239,547.612298,762.553957,518.378804,845.064827,544.828848,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,710.999731,547.4644063,845.064827,544.828848,762.553957,518.378804,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.241666667
150,705.483711,548.700781,707.163877,548.173534,707.515487,548.491495,756.700204,520.851815,839.320019,545.932647,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,706.721025,548.45527,839.320019,545.932647,756.700204,520.851815,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.25
151,700.084363,549.805436,700.863328,549.194169,700.674185,549.464891,749.782132,521.84102,831.807577,546.760497,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,700.5406253,549.4881653,831.807577,546.760497,749.782132,521.84102,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.258333333
152,694.990638,550.121051,696.755617,550.151013,696.630215,550.469688,743.928379,522.610401,826.670392,547.726322,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,696.12549,550.2472507,826.670392,547.726322,743.928379,522.610401,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.266666667
153,688.674419,551.541322,689.188781,551.203542,688.542276,551.505884,738.074626,524.149163,820.815107,548.692146,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,688.8018253,551.416916,820.815107,548.692146,738.074626,524.149163,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.275
154,681.691195,551.858626,682.20876,551.363016,681.822597,551.631484,732.167657,526.347396,815.01506,549.887929,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,681.9075173,551.6177087,815.01506,549.887929,732.167657,526.347396,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.283333333
155,678.091629,553.331499,677.823084,552.351755,678.113091,553.107279,726.714914,528.47291,808.828343,550.853754,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,678.009268,552.9301777,808.828343,550.853754,726.714914,528.47291,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.291666667
156,673.541235,553.331499,672.788822,553.212916,673.187354,553.766676,720.234395,530.524593,804.574975,551.819579,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,673.1724703,553.4370303,804.574975,551.819579,720.234395,530.524593,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.3
157,669.805837,553.331499,669.607716,553.488425,669.193912,554.109463,713.80118,532.087781,798.33302,552.831395,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,669.5358217,553.643129,798.33302,552.831395,713.80118,532.087781,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.308333333
158,664.576279,553.331499,664.391575,553.34667,664.08574,553.648931,707.557176,533.113622,793.195835,553.659245,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,664.351198,553.4423667,793.195835,553.659245,707.557176,533.113622,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.316666667
159,660.365467,553.822457,660.93245,553.743583,659.099191,553.816397,701.596991,534.62796,787.782458,554.303128,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,660.1323693,553.7941457,787.782458,554.303128,701.596991,534.62796,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.325
160,652.552996,553.646718,652.751344,552.893055,652.08559,553.230266,696.062534,536.484245,782.424319,555.084986,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,652.46331,553.2566797,782.424319,555.084986,696.062534,536.484245,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.333333333
161,647.401417,553.064842,647.480297,553.148213,647.099041,553.648931,689.676622,538.242831,778.22619,555.728869,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,647.3269183,553.2873287,778.22619,555.728869,689.676622,538.242831,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.341666667
162,645.429328,552.690779,644.502577,552.967399,643.328723,552.9372,683.432618,538.829026,772.910165,556.164382,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,644.4202093,552.865126,772.910165,556.164382,683.432618,538.829026,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.35
163,641.203422,553.064842,641.171568,553.383213,640.085439,553.230266,677.046706,541.808852,767.498152,557.03652,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,640.820143,553.226107,767.498152,557.03652,677.046706,541.808852,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.358333333
164,635.568882,552.898592,634.253317,552.967399,633.720494,553.230266,671.086521,543.030093,762.90085,557.230329,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,634.514231,553.0320857,762.90085,557.230329,671.086521,543.030093,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.366666667
165,632.188158,552.482966,631.617794,552.324778,630.355587,552.351069,665.788579,545.423723,758.01258,557.375685,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,631.3871797,552.386271,758.01258,557.375685,665.788579,545.423723,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.375
166,629.571612,552.959799,624.955775,551.984566,624.601911,552.204681,660.159515,547.133459,752.833342,557.472589,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,626.3764327,552.3830153,752.833342,557.472589,660.159515,547.133459,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.383333333
167,626.030411,552.482966,621.295325,551.79556,624.746057,552.204681,654.625058,549.087444,748.294234,557.569493,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,624.023931,552.161069,748.294234,557.569493,654.625058,549.087444,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.391666667
168,619.912401,551.796047,616.500136,551.379746,616.169373,551.423172,648.901388,551.578774,744.278869,557.71485,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,617.5273033,551.5329883,744.278869,557.71485,648.901388,551.578774,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.4
169,615.847992,550.737339,615.28698,551.704524,614.511695,550.827737,644.171083,554.070104,738.168531,557.860206,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,615.2155557,551.0898667,738.168531,557.860206,644.171083,554.070104,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.408333333
170,606.926128,548.85896,605.769811,549.335645,605.682755,550.046229,638.967747,555.242494,733.629423,557.472589,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,606.1262313,549.4136113,733.629423,557.472589,638.967747,555.242494,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.416666667
171,601.023276,547.695208,600.596375,548.529218,599.196187,548.818145,633.798242,555.408617,729.672252,557.472589,707.284451,538.217477,NaN,NaN,625.035903,558.813246,0,0,0,0,600.271946,548.3475237,729.672252,557.472589,633.798242,555.408617,,-104.636349,1.340657,#VALUE!,#VALUE!,-73.486209,17.19114,#VALUE!,12.43275311,1.425
172,593.886192,546.753123,592.738609,547.218774,592.421328,547.515631,628.794629,556.537586,724.260239,557.03652,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,593.0153763,547.1625093,724.260239,557.03652,628.794629,556.537586,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.433333333
173,590.398144,546.531456,590.932787,546.412347,590.151029,545.729326,624.547866,557.709976,718.964613,557.133424,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,590.4939867,546.2243763,718.964613,557.133424,624.547866,557.709976,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.441666667
174,587.50038,545.977289,590.347115,545.807527,586.095798,545.563017,620.427245,558.621836,714.309118,556.455095,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,587.9810977,545.782611,714.309118,556.455095,620.427245,558.621836,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.45
175,583.368384,545.367704,581.708454,545.807527,581.387031,544.769103,615.717963,559.533695,709.653622,555.87367,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,582.154623,545.314778,709.653622,555.87367,615.717963,559.533695,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.458333333
176,579.129063,544.813537,578.389646,545.60592,578.311917,544.769103,611.134822,560.445554,704.765352,555.340696,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,578.6102087,545.0628533,704.765352,555.340696,611.134822,560.445554,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.466666667
177,575.158054,543.926869,574.387554,544.043468,572.257787,542.685081,606.593729,561.05346,699.877082,554.420106,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,573.934465,543.551806,699.877082,554.420106,606.593729,561.05346,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.475
178,571.348032,542.486033,570.629492,542.178605,568.798284,541.64307,602.094683,561.878476,694.872425,553.887133,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,570.2586027,542.1025693,694.872425,553.887133,602.094683,561.878476,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.483333333
179,568.71858,541.045198,567.798744,541.12017,568.2217,540.799537,597.217212,562.269273,690.507898,553.063447,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,568.2463413,540.9883017,690.507898,553.063447,597.217212,562.269273,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.491666667
180,562.93935,539.517223,563.69904,540.061734,562.840252,539.062852,593.559109,562.66007,686.783502,552.288214,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,563.1595473,539.5472697,686.783502,552.288214,593.559109,562.66007,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.5
181,558.932566,537.202034,559.238909,538.635255,557.939289,537.226928,591.03628,562.486382,681.449902,551.326849,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,558.703588,537.6880723,681.449902,551.326849,591.03628,562.486382,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.508333333
182,557.421103,536.014813,555.07413,536.305577,550.704433,534.60988,585.948573,562.052163,677.955407,550.408054,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,554.3998887,535.6434233,677.955407,550.408054,585.948573,562.052163,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.516666667
183,553.265919,535.839669,548.957112,535.81276,545.579244,533.242585,582.626848,561.661367,673.817189,549.680674,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,549.267425,534.9650047,673.817189,549.680674,582.626848,561.661367,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.525
184,548.347539,534.482301,544.8791,534.871929,543.956267,533.860073,579.347169,560.141601,667.701822,548.608746,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,545.7276353,534.4047677,667.701822,548.608746,579.347169,560.141601,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.533333333
185,543.17476,534.482301,541.668749,533.931097,540.155085,533.683648,575.604972,559.012632,664.069387,547.268835,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,541.666198,534.0323487,664.069387,547.268835,575.604972,559.012632,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.541666667
186,537.323583,533.562793,537.07014,534.110303,536.610162,533.463116,570.517266,557.709976,660.023129,546.120341,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,537.001295,533.7120707,660.023129,546.120341,570.517266,557.709976,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.55
187,532.108404,533.081146,532.124465,533.169472,533.278789,533.242585,568.124456,556.072007,656.390693,544.856997,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,532.503886,533.164401,656.390693,544.856997,568.124456,556.072007,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.558333333
188,527.656422,532.862216,527.959687,532.990266,528.281729,533.242585,565.209186,553.022826,653.034138,543.861635,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,527.965946,533.031689,653.034138,543.861635,565.209186,553.022826,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.566666667
189,525.154832,533.562793,526.354512,533.70709,526.317073,533.463116,561.845413,547.194646,649.723564,542.713141,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,525.942139,533.5776663,649.723564,542.713141,561.845413,547.194646,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.575
190,521.635646,532.862216,522.319883,533.169472,521.021044,533.683648,557.173507,541.675244,645.217504,542.292026,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,521.6588577,533.2384453,645.217504,542.292026,557.173507,541.675244,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.583333333
191,516.462866,533.781724,516.159481,534.423914,515.938565,534.60988,550.403832,531.363768,626.701413,542.036326,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,516.1869707,534.2718393,626.701413,542.036326,550.403832,531.363768,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.591666667
192,512.307683,534.920162,512.471917,534.647921,513.077001,534.168817,544.971962,522.357751,622.363736,541.738904,NaN,NaN,580.29517,557.607623,533.506684,541.667576,0,0,0,0,512.618867,534.5789667,622.363736,541.738904,544.971962,522.357751,,-88.857052,-0.071328,-35.323208,-35.249872,#VALUE!,#VALUE!,44.89446824,#VALUE!,1.6
193,508.0677,535.401808,508.61082,535.991966,508.165361,535.712537,539.938761,517.31438,617.770902,541.738904,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,508.2812937,535.7021037,617.770902,541.738904,539.938761,517.31438,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.608333333
194,501.281758,537.300765,500.845244,536.753592,500.093188,537.388576,537.397244,511.653455,612.769816,542.078815,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,500.7400633,537.1476443,612.769816,542.078815,537.397244,511.653455,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.616666667
195,498.078215,538.468394,496.300466,538.136105,495.736777,539.020509,536.699572,510.830048,608.483171,542.503703,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,496.7051527,538.5416693,608.483171,542.503703,536.699572,510.830048,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.625
196,492.500282,539.480339,489.417013,539.390547,489.645307,539.086668,533.211215,511.087362,603.073833,542.886103,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,490.5208673,539.3191847,603.073833,542.886103,533.211215,511.087362,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.633333333
197,488.580653,540.76473,486.062052,540.943666,488.050804,541.027345,529.872359,512.940029,597.409338,543.268503,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,487.564503,540.9119137,597.409338,543.268503,529.872359,512.940029,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.641666667
198,480.326819,542.39941,479.988417,542.855196,480.647753,542.497555,526.932173,512.940029,592.23308,543.596636,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,480.3209963,542.5840537,592.23308,543.596636,526.932173,512.940029,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.65
199,476.897144,544.851431,476.633456,544.945933,476.092029,544.438232,520.65313,512.168085,586.857763,543.936547,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,476.5408763,544.7451987,586.857763,543.936547,520.65313,512.168085,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.658333333
200,468.167023,544.624793,468.824497,545.662757,468.617537,544.117874,512.629909,515.667566,582.218603,544.862536,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,468.5363523,544.801808,582.218603,544.862536,512.629909,515.667566,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.666666667
201,466.55897,545.922158,465.411692,546.618522,466.795247,544.941192,506.849203,516.748288,577.002051,545.126911,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,466.255303,545.8272907,577.002051,545.126911,506.849203,516.748288,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.675
202,460.227262,547.894153,459.10668,547.15614,458.784766,546.862266,500.320992,517.31438,571.195801,545.768965,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,459.3729027,547.3041863,571.195801,545.768965,500.320992,517.31438,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.683333333
203,454.900587,547.894153,452.975201,548.171641,452.29286,547.685583,493.632876,519.779,567.067921,546.524322,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,453.3895493,547.9171257,567.067921,546.524322,493.632876,519.779,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.691666667
204,448.568879,549.191518,448.405513,549.665024,447.851029,549.057779,487.785726,522.386456,562.667872,547.355216,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,448.2751403,549.3047737,562.667872,547.355216,487.785726,522.386456,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.7
205,441.684403,550.073727,440.82793,550.381848,440.638462,550.097757,482.470134,525.199765,557.405959,547.846198,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,441.050265,550.184444,557.405959,547.846198,482.470134,525.199765,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.708333333
206,436.508483,551.371092,435.621957,551.63629,439.221125,551.387185,474.895416,526.983814,552.007961,548.412716,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,437.1171883,551.4648557,552.007961,548.412716,474.895416,526.983814,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.716666667
207,431.985834,553.291192,433.164218,553.132663,435.812769,552.119023,468.583151,528.905098,546.83677,549.356913,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,433.6542737,552.847626,546.83677,549.356913,468.583151,528.905098,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.725
208,429.158966,553.652391,428.382435,554.247722,430.312154,552.119023,464.117955,531.343086,541.34805,549.621288,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,429.2845183,553.339712,541.34805,549.621288,464.117955,531.343086,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.733333333
209,419.778658,553.421748,420.978385,553.716742,421.099468,553.338752,458.403694,533.813308,536.585111,550.527717,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,420.618837,553.492414,536.585111,550.527717,458.403694,533.813308,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.741666667
210,414.150473,553.191106,416.248019,553.132663,416.003807,553.025108,452.60084,536.054806,530.688139,551.547449,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,415.467433,553.1162923,530.688139,551.547449,452.60084,536.054806,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.75
211,409.907,553.836905,411.106317,553.982232,411.515575,553.896343,447.418138,537.244172,526.278586,552.393056,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,410.842964,553.90516,526.278586,552.393056,447.418138,537.244172,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.758333333
212,404.770165,553.652391,406.170283,554.460115,407.162328,553.582698,441.349504,538.936732,520.95619,553.512104,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,406.0342587,553.8984013,520.95619,553.512104,441.349504,538.936732,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.766666667
213,400.258683,553.421748,397.892143,554.460115,399.130755,553.896343,435.856726,541.544189,516.117649,554.228295,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,399.0938603,553.9260687,516.117649,554.228295,435.856726,541.544189,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.775
214,396.7299,553.836905,393.213195,555.362782,395.202579,556.672772,430.275355,543.968666,511.171585,554.675914,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,395.048558,555.2908197,511.171585,554.675914,430.275355,543.968666,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.783333333
215,388.823641,555.359147,385.397808,555.946861,387.643452,555.805409,424.206721,545.661225,506.22552,555.526391,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,387.2883003,555.7038057,506.22552,555.526391,424.206721,545.661225,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.791666667
216,381.319394,555.774304,380.256106,555.575174,380.684256,555.640197,417.872308,547.30804,500.74184,556.466391,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,380.753252,555.663225,500.74184,556.466391,417.872308,547.30804,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.8
217,376.13789,555.58979,374.857319,555.097292,374.804935,555.433682,412.113751,549.229324,495.096875,557.093058,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,375.2667147,555.373588,495.096875,557.093058,412.113751,549.229324,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.808333333
218,374.261829,555.359147,372.749221,555.362782,373.085133,555.227167,406.709566,551.836781,491.172281,557.495915,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,373.3653943,555.3163653,491.172281,557.495915,406.709566,551.836781,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.816666667
219,371.261923,555.079813,368.173107,555.097292,369.365563,555.433682,401.140407,552.83739,485.796124,558.659725,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,369.6001977,555.2035957,485.796124,558.659725,401.140407,552.83739,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.825
220,367.450242,554.382759,364.522498,554.247722,364.645916,554.917394,396.273277,554.608004,480.789709,559.516085,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,365.539552,554.5159583,480.789709,559.516085,396.273277,554.608004,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.833333333
