frame ,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
32,566.084931,247.387714,565.362663,247.46359,565.246094,247.030429,528.543188,230.281395,480.049308,259.014945,NaN,NaN,NaN,NaN,0,0,0,0,565.5645627,247.293911,480.049308,259.014945,528.543188,230.281395,,85.51525467,-11.721034,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.266666667
33,568.704263,247.387714,568.042739,246.776854,568.490348,246.653045,531.372794,231.627918,483.808824,258.672693,NaN,NaN,NaN,NaN,0,0,0,0,568.41245,246.9392043,483.808824,258.672693,531.372794,231.627918,,84.603626,-11.73348867,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.275
34,571.122107,246.620662,571.410014,246.417136,571.338083,246.275662,534.471887,232.269119,487.260958,258.353258,NaN,NaN,NaN,NaN,0,0,0,0,571.290068,246.43782,487.260958,258.353258,534.471887,232.269119,,84.02911,-11.915438,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.283333333
35,573.691067,246.380958,574.021369,245.7304,573.969534,246.275662,537.975209,232.58972,490.523933,258.05664,NaN,NaN,NaN,NaN,0,0,0,0,573.89399,246.1290067,490.523933,258.05664,537.975209,232.58972,,83.370057,-11.92763333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.291666667
36,577.166719,245.134499,577.766604,245.403384,577.754498,245.555203,541.141665,232.66792,493.56145,257.577608,NaN,NaN,NaN,NaN,0,0,0,0,577.562607,245.364362,493.56145,257.577608,541.141665,232.66792,,84.001157,-12.213246,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.3
37,581.649806,244.607151,580.996438,244.880157,580.926658,244.834744,543.656871,233.693842,496.566961,257.35451,NaN,NaN,NaN,NaN,0,0,0,0,581.1909673,244.7740173,496.566961,257.35451,543.656871,233.693842,,84.62400633,-12.58049267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.308333333
38,584.31951,244.079802,583.745234,244.487737,583.774393,244.423053,548.447739,233.864829,499.068051,257.334229,NaN,NaN,NaN,NaN,0,0,0,0,583.946379,244.3301973,499.068051,257.334229,548.447739,233.864829,,84.878328,-13.00403167,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.316666667
39,586.686983,243.360691,587.353028,243.343178,587.198884,243.702593,551.921118,235.745686,502.010509,257.35451,NaN,NaN,NaN,NaN,0,0,0,0,587.0796317,243.4688207,502.010509,257.35451,551.921118,235.745686,,85.06912267,-13.88568933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.325
40,590.918211,242.593639,590.617223,243.114266,590.046618,243.050749,555.693926,237.227574,504.469563,257.395073,NaN,NaN,NaN,NaN,0,0,0,0,590.5273507,242.9195513,504.469563,257.395073,555.693926,237.227574,,86.05778767,-14.47552167,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.333333333
41,594.091633,241.586884,594.396817,241.609988,593.831582,242.295983,559.466735,240.191348,506.865565,257.455918,NaN,NaN,NaN,NaN,0,0,0,0,594.1066773,241.8309517,506.865565,257.455918,559.466735,240.191348,,87.24111233,-15.62496633,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.341666667
42,597.265054,241.059535,597.248693,241.086762,597.183979,241.06091,564.137831,241.046283,509.513777,257.395073,NaN,NaN,NaN,NaN,0,0,0,0,597.2325753,241.069069,509.513777,257.395073,564.137831,241.046283,,87.71879833,-16.326004,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.35
43,600.438475,239.765135,600.341088,240.236518,600.284044,240.134605,567.91064,242.243192,512.771499,257.374792,NaN,NaN,NaN,NaN,0,0,0,0,600.3545357,240.0454193,512.771499,257.374792,567.91064,242.243192,,87.58303667,-17.32937267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.358333333
44,603.914127,238.566616,603.948882,239.026556,603.672488,238.899532,572.282307,242.870145,515.461746,257.35451,517.691461,230.553008,NaN,NaN,0,0,0,0,603.8451657,238.8309013,515.461746,257.35451,572.282307,242.870145,,88.38341967,-18.52360867,#VALUE!,#VALUE!,54.590846,12.317137,#VALUE!,24.55140128,0.366666667
45,606.986805,238.087209,607.400087,238.366677,606.700459,237.767382,576.055115,243.554093,518.109958,257.171976,NaN,NaN,NaN,NaN,0,0,0,0,607.029117,238.073756,518.109958,257.171976,576.055115,243.554093,,88.919159,-19.09822,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.375
46,610.26097,236.792809,610.199409,237.17237,609.944714,236.909693,581.744271,247.030828,519.668081,256.387822,NaN,NaN,NaN,NaN,0,0,0,0,610.135031,236.9582907,519.668081,256.387822,581.744271,247.030828,,90.46695,-19.42953133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.383333333
47,612.880301,235.306645,612.974599,235.47278,613.333158,235.297237,584.858335,247.372802,523.927639,256.21956,NaN,NaN,NaN,NaN,0,0,0,0,613.062686,235.3588873,523.927639,256.21956,584.858335,247.372802,,89.135047,-20.86067267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.391666667
48,616.053723,234.29989,615.508468,234.140669,616.12598,234.025151,590.248061,245.833919,527.838462,255.714774,NaN,NaN,NaN,NaN,0,0,0,0,615.896057,234.1552367,527.838462,255.714774,590.248061,245.833919,,88.057595,-21.55953733,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.4
49,619.479003,233.293134,619.417867,233.910994,619.230496,233.184827,594.320299,245.605937,530.802716,255.089801,NaN,NaN,NaN,NaN,0,0,0,0,619.3757887,233.462985,530.802716,255.089801,594.320299,245.605937,,88.57307267,-21.626816,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.408333333
50,621.846476,231.998734,622.193057,232.211404,621.793857,232.317396,599.710025,245.263963,532.521485,254.464828,NaN,NaN,NaN,NaN,0,0,0,0,621.9444633,232.1758447,532.521485,254.464828,599.710025,245.263963,,89.42297833,-22.28898333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.416666667
51,624.516179,230.752274,624.220152,230.879293,623.90151,230.745177,603.482834,244.409028,535.560468,253.79178,NaN,NaN,NaN,NaN,0,0,0,0,624.2126137,230.792248,535.560468,253.79178,603.482834,244.409028,,88.65214567,-22.999532,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.425
52,627.135511,229.457874,627.019474,229.776856,626.892099,229.471138,605.638724,244.978984,537.702702,253.647555,NaN,NaN,NaN,NaN,0,0,0,0,627.0156947,229.5686227,537.702702,253.647555,605.638724,244.978984,,89.31299267,-24.07893233,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.433333333
53,629.251125,228.259355,629.456815,228.605516,629.142161,228.332635,608.15393,244.409028,540.143853,253.142769,NaN,NaN,NaN,NaN,0,0,0,0,629.283367,228.3991687,540.143853,253.142769,608.15393,244.409028,,89.139514,-24.74360033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.441666667
54,632.424547,227.2526,632.111345,227.365275,631.961859,226.950166,609.543724,242.292042,542.958649,252.301459,NaN,NaN,NaN,NaN,0,0,0,0,632.165917,227.189347,542.958649,252.301459,609.543724,242.292042,,89.207268,-25.112112,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.45
55,634.842392,226.245844,634.765875,226.308773,634.525221,226.353807,612.897332,240.164203,544.659942,250.891272,NaN,NaN,NaN,NaN,0,0,0,0,634.7111627,226.302808,544.659942,250.891272,612.897332,240.164203,,90.05122067,-24.588464,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.458333333
56,637.66321,225.430851,637.364099,226.23062,637.487328,225.486376,619.072228,238.340342,548.069803,249.972508,NaN,NaN,NaN,NaN,0,0,0,0,637.504879,225.715949,548.069803,249.972508,619.072228,238.340342,,89.435076,-24.256559,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.466666667
57,639.829196,225.239088,640.066893,225.740648,639.594981,225.215304,622.745227,235.148585,550.660412,249.075111,NaN,NaN,NaN,NaN,0,0,0,0,639.8303567,225.3983467,550.660412,249.075111,622.745227,235.148585,,89.16994467,-23.67676433,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.475
58,642.150092,224.784722,642.319221,225.097559,642.129861,225.215304,623.543705,232.71677,554.136699,247.579448,NaN,NaN,NaN,NaN,0,0,0,0,642.1997247,225.0325283,554.136699,247.579448,623.543705,232.71677,,88.06302567,-22.54691967,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.483333333
59,644.523162,224.145512,644.635901,224.791327,644.095105,224.646052,625.09633,227.495266,556.705165,246.596585,NaN,NaN,NaN,NaN,0,0,0,0,644.418056,224.5276303,556.705165,246.596585,625.09633,227.495266,,87.712891,-22.06895467,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.491666667
60,647.34398,223.506302,647.209991,224.454471,647.085693,224.347873,625.877064,223.915093,559.459813,245.586371,NaN,NaN,NaN,NaN,0,0,0,0,647.2132213,224.102882,559.459813,245.586371,625.877064,223.915093,,87.75340833,-21.483489,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.5
61,650.164799,223.463688,650.041489,224.331978,649.762982,224.347873,628.006339,221.348177,561.792463,244.655971,NaN,NaN,NaN,NaN,0,0,0,0,649.9897567,224.0478463,561.792463,244.655971,628.006339,221.348177,,88.19729367,-20.60812467,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.508333333
62,652.493094,223.847214,652.615578,224.301355,652.468753,224.510516,629.283903,221.348177,564.249522,243.965675,NaN,NaN,NaN,NaN,0,0,0,0,652.5258083,224.219695,564.249522,243.965675,629.283903,221.348177,,88.27628633,-19.74598,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.516666667
63,655.806437,223.847214,655.447077,224.454471,655.288451,224.347873,634.039283,213.985182,566.426662,243.695559,NaN,NaN,585.669715,247.075355,0,0,0,0,655.5139883,224.2165193,566.426662,243.695559,634.039283,213.985182,,89.08732633,-19.47903967,48.369568,-33.090173,#VALUE!,#VALUE!,22.04279812,#VALUE!,0.525
64,658.358607,224.529038,658.342927,224.576964,658.563857,224.347873,640.001252,209.256652,568.043966,244.145752,NaN,NaN,NaN,NaN,0,0,0,0,658.421797,224.484625,568.043966,244.145752,640.001252,209.256652,,90.377831,-19.661127,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.533333333
65,661.448075,224.358582,661.077897,224.791327,661.582928,224.754481,641.136865,209.391753,569.785678,244.475894,NaN,NaN,NaN,NaN,0,0,0,0,661.3696333,224.6347967,569.785678,244.475894,641.136865,209.391753,,91.58395533,-19.84109733,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.541666667
66,665.119617,225.040406,665.292969,224.944443,664.914471,225.139494,642.272479,208.310946,572.149431,244.595946,NaN,NaN,NaN,NaN,0,0,0,0,665.109019,225.0414477,572.149431,244.595946,642.272479,208.310946,,92.959588,-19.55449833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.55
67,668.25386,225.423932,668.156643,225.587531,668.275088,225.139494,643.762971,206.554635,576.472609,244.685984,NaN,NaN,NaN,NaN,0,0,0,0,668.2285303,225.3836523,576.472609,244.685984,643.762971,206.554635,,91.75592133,-19.30233167,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.558333333
68,671.746303,225.9353,671.603353,225.626649,671.795735,225.710642,646.389076,205.000976,579.438678,244.739282,NaN,NaN,NaN,NaN,0,0,0,0,671.7151303,225.7575303,579.438678,244.739282,646.389076,205.000976,,92.27645233,-18.98175167,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.566666667
69,676.716317,226.14837,676.608527,226.443269,676.436588,226.16756,650.905661,205.655464,583.42751,244.986889,NaN,NaN,NaN,NaN,0,0,0,0,676.587144,226.2530663,583.42751,244.986889,650.905661,205.655464,,93.159634,-18.73382267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.575
70,680.701283,227.21372,680.612666,227.368772,680.397316,227.309857,653.303067,206.616181,587.980351,244.655971,NaN,NaN,NaN,NaN,0,0,0,0,680.5704217,227.2974497,587.980351,244.655971,653.303067,206.616181,,92.59007067,-17.35852133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.583333333
71,684.641475,228.108614,684.559603,228.348716,684.238022,228.109464,655.574293,207.576898,591.712591,244.74601,NaN,NaN,NaN,NaN,0,0,0,0,684.4797,228.1889313,591.712591,244.74601,655.574293,207.576898,,92.767109,-16.55707867,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.591666667
72,689.34284,228.619982,689.650579,229.301439,689.278949,229.13753,658.854953,208.47757,595.818056,244.806036,NaN,NaN,NaN,NaN,0,0,0,0,689.4241227,229.0196503,595.818056,244.806036,658.854953,208.47757,,93.60606667,-15.78638567,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.6
73,693.417356,229.727946,693.826325,229.873073,693.479721,229.746755,664.533019,209.438288,600.825804,245.545792,NaN,NaN,NaN,NaN,0,0,0,0,693.5744673,229.7825913,600.825804,245.545792,664.533019,209.438288,,92.74866333,-15.76320067,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.608333333
74,698.29782,230.793296,698.345281,230.635252,698.280603,231.155587,667.813679,209.738512,604.44746,246.292779,NaN,NaN,NaN,NaN,0,0,0,0,698.3079013,230.8613783,604.44746,246.292779,667.813679,209.738512,,93.86044133,-15.43140067,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.616666667
75,703.267835,231.68819,703.436258,232.023506,702.881448,231.955194,673.176296,209.738512,609.036733,246.346135,NaN,NaN,NaN,NaN,0,0,0,0,703.1951803,231.8889633,609.036733,246.346135,673.176296,209.738512,,94.15844733,-14.45717167,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.625
